window_start_utc,std_z,std_n,std_e,std_sum,smoothed_std_sum,selected_quiet_hour
2009-02-19 02:59:00.025100,164.30077823026144,203.64316014235766,221.25167569060642,589.1956140632255,34493.657313382995,False
2009-02-19 03:00:00.025100,164.30420968512016,204.59276062427733,221.92150960390848,590.818479913306,34526.13052923557,False
2009-02-19 03:01:00.025100,164.56157969230355,204.44762395915455,224.36253062099624,593.3717342724543,34560.76545587839,False
2009-02-19 03:02:00.025100,164.29153518684177,203.8494217391406,226.92322837321595,595.0641852991984,34595.35446121089,False
2009-02-19 03:03:00.025100,164.8640872694277,204.20557432701492,229.9246316014422,598.9942931978849,34634.42885215005,False
2009-02-19 03:04:00.025100,164.66238256236775,207.0927807096212,232.4370346553173,604.1921979273063,34679.19176569388,False
2009-02-19 03:05:00.025100,164.5940382668582,210.30643099995308,233.23169568182357,608.1321649486349,34728.730414041325,False
2009-02-19 03:06:00.025100,164.28528231211715,211.48932055303376,233.28331327374323,609.0579161388941,34779.17084642168,False
2009-02-19 03:07:00.025100,163.9651212598153,212.2376673565575,233.5025748917601,609.7053635081329,34831.81770060291,False
2009-02-19 03:08:00.025100,163.7109547164862,211.63656781286886,234.53076478916844,609.8782873185235,34884.95761229516,False
2009-02-19 03:09:00.025100,163.83700280412648,211.46855031262427,235.12947113424462,610.4350242509954,34938.50517371711,False
2009-02-19 03:10:00.025100,163.567866800943,211.42467793623936,235.33769049158312,610.3302352287654,34990.64484177352,False
2009-02-19 03:11:00.025100,163.96265195581324,210.7586421461228,235.63699755811882,610.3582916600549,35041.17504833572,False
2009-02-19 03:12:00.025100,163.897667749974,208.73704469865257,235.3733800717347,608.0080925203613,35088.39721219832,False
2009-02-19 03:13:00.025100,163.82999783757523,207.6647468008073,235.50378411979827,606.9985287581808,35134.05231471226,False
2009-02-19 03:14:00.025100,163.5539466791185,207.3899007076303,234.00340285253446,604.9472502392832,35176.32223529343,False
2009-02-19 03:15:00.025100,162.66685928782755,207.06521783183769,232.744156974838,602.4762340945033,35215.55839784439,False
2009-02-19 03:16:00.025100,162.05934680910045,208.05103029397398,233.40014953790924,603.5105266409837,35256.36857826898,False
2009-02-19 03:17:00.025100,161.53830850735557,208.5912560755199,233.6593042174831,603.7888688003586,35296.002655182005,False
2009-02-19 03:18:00.025100,162.3360255465648,208.60606535130395,233.81616498035254,604.7582558782212,35337.562656318645,False
2009-02-19 03:19:00.025100,162.30509274724608,208.43845939662052,233.4510824447101,604.1946345885767,35377.8595193631,False
2009-02-19 03:20:00.025100,162.09104783293648,208.18613124617758,234.12340394159745,604.4005830207115,35418.0587686697,False
2009-02-19 03:21:00.025100,162.24682197034954,207.8492650287214,233.8092507105728,603.9053377096437,35458.02501316095,False
2009-02-19 03:22:00.025100,162.4161901630637,205.41911837603797,230.9668515252825,598.8021600643842,35485.72692102167,False
2009-02-19 03:23:00.025100,162.29446728110008,203.526783109463,230.60007623431633,596.4213266248794,35507.013790175566,False
2009-02-19 03:24:00.025100,162.8254532696462,204.1148231846269,229.8784623995607,596.8187388538338,35528.760748239474,False
2009-02-19 03:25:00.025100,163.43299882303526,203.478918771905,225.53797504224218,592.4498926371825,35540.81347415902,False
2009-02-19 03:26:00.025100,163.07710583772814,202.13784973223665,223.95036929309373,589.1653248630585,35546.15282431896,False
2009-02-19 03:27:00.025100,163.1102269010102,201.86653127777035,223.97467434140304,588.9514325201835,35552.789073850894,False
2009-02-19 03:28:00.025100,163.74849703829497,202.69052636007015,224.36402867011518,590.8030520684803,35563.14536057625,False
2009-02-19 03:29:00.025100,164.07886950531196,203.148129458833,224.30067609890776,591.5276750630527,35574.607167926806,False
2009-02-19 03:30:00.025100,164.07391061787573,203.19004762121938,224.52583247518893,591.7897907142841,35587.37304145604,False
2009-02-19 03:31:00.025100,164.41116225095138,203.0855604081723,225.61424554475624,593.1109682038799,35601.5550751406,False
2009-02-19 03:32:00.025100,164.6177549651636,203.29101018440818,226.58685637880967,594.4956215283814,35617.009307793094,False
2009-02-19 03:33:00.025100,164.97802013595717,203.84686466257776,226.96928095953342,595.7941657580684,35634.84292759609,False
2009-02-19 03:34:00.025100,165.1707567012975,203.8864523188041,227.08446538738218,596.1416744074838,35652.50729864878,False
2009-02-19 03:35:00.025100,165.54657603497077,204.1111056110998,226.7025408694343,596.3602225155048,35669.644502191564,False
2009-02-19 03:36:00.025100,165.31739769355315,203.9907081637949,227.13244863853333,596.4405544958813,35686.74750809948,False
2009-02-19 03:37:00.025100,166.1081698809908,203.77704416971375,228.54480985647854,598.4300239071831,35706.86786264275,False
2009-02-19 03:38:00.025100,166.31397564289173,203.57888233252677,228.0978943234872,597.9907522989057,35727.43587078435,False
2009-02-19 03:39:00.025100,165.84209841277567,202.6263860745382,226.4387119974906,594.9071964848044,35743.49955882996,False
2009-02-19 03:40:00.025100,165.7168219224552,200.70686890506758,225.50850521974849,591.9321960472713,35754.124600269235,False
2009-02-19 03:41:00.025100,165.94996535715387,200.48925778419272,225.07832556497365,591.5175487063202,35764.80435696726,False
2009-02-19 03:42:00.025100,165.4542101024845,200.6133248068303,223.4267977345337,589.4943326438485,35772.37092464383,False
2009-02-19 03:43:00.025100,165.17759247714318,199.9973638361437,221.64903348912355,586.8239898024104,35775.017656372824,False
2009-02-19 03:44:00.025100,164.65417609093294,196.63054973875913,220.13531482794528,581.4200406576374,35769.42391876708,False
2009-02-19 03:45:00.025100,164.67165859994708,192.39172404760262,220.4671793855139,577.5305620330636,35757.659747715414,False
2009-02-19 03:46:00.025100,164.6255305921359,191.6740003463335,219.9499230884226,576.249454026892,35743.93262389657,False
2009-02-19 03:47:00.025100,164.4689569300824,190.46112588340947,218.87503597744197,573.8051187909339,35727.35266286662,False
2009-02-19 03:48:00.025100,164.8766757297931,188.37312602333296,219.12506436119168,572.3748661143177,35708.9251569831,False
2009-02-19 03:49:00.025100,165.37244356063292,188.12795934657268,219.09848621808504,572.5988891252907,35691.722271315004,False
2009-02-19 03:50:00.025100,165.47382425686374,187.92288654074653,219.68531119661193,573.0820219942221,35674.95862576183,False
2009-02-19 03:51:00.025100,165.90399437339934,188.04595287073576,222.26037469733072,576.2103219414658,35661.22329062248,False
2009-02-19 03:52:00.025100,166.15851817316252,187.81453291901963,222.91029545953455,576.8833465517166,35648.90639345193,False
2009-02-19 03:53:00.025100,166.23137695847697,187.864117979514,223.14973225023724,577.2452271882282,35639.18663499814,False
2009-02-19 03:54:00.025100,166.3571537971193,187.9487825001075,222.7722727479196,577.0782090451464,35631.776866460255,False
2009-02-19 03:55:00.025100,166.67981150722667,188.5317554901191,221.471238538681,576.6828055360268,35623.17933691531,False
2009-02-19 03:56:00.025100,167.3419431672067,187.97383351329393,219.20250755072576,574.5182842312264,35610.00639189224,False
2009-02-19 03:57:00.025100,167.9137227813121,187.26405144367214,218.878643503246,574.0564177282301,35595.41292231157,False
2009-02-19 03:58:00.025100,168.10128302788098,186.89917888910023,219.986236438332,574.9866983553131,35581.413003507194,False
2009-02-19 03:59:00.025100,168.38896193217388,185.896850192493,221.08876847200156,575.3745805966685,35567.59197004064,False
2009-02-19 04:00:00.025100,168.74345885865088,185.20147084142855,221.48374763269302,575.4286773327725,35552.2021674601,False
2009-02-19 04:01:00.025100,169.22041844146645,185.41936674981923,218.68279524398622,573.3225804352719,35532.15301362293,False
2009-02-19 04:02:00.025100,169.55436451117197,185.40951569544984,215.90700869433684,570.8708889009587,35507.95971722468,False
2009-02-19 04:03:00.025100,169.40626666984312,185.0704184920738,213.1488038539623,567.6254890158792,35476.59091304267,False
2009-02-19 04:04:00.025100,169.3442343331678,181.90926371271493,210.36426530595563,561.6177633518383,35434.01647846721,False
2009-02-19 04:05:00.025100,169.84148627569164,177.9814275713693,209.89083802818547,557.7137518752464,35383.59806539382,False
2009-02-19 04:06:00.025100,169.83608005603847,176.07810819093982,210.1445243706666,556.0587126176449,35330.598861872575,False
2009-02-19 04:07:00.025100,169.98899363579446,175.51156070756318,210.2864662536829,555.7870205970405,35276.680518961475,False
2009-02-19 04:08:00.025100,170.15808830542537,175.71867625539952,210.40346387332144,556.2802284341464,35223.0824600771,False
2009-02-19 04:09:00.025100,169.8674114533135,176.3610752694414,210.17255188014573,556.4010386029006,35169.04847442901,False
2009-02-19 04:10:00.025100,170.03117634995905,177.88545305761318,210.18386015294558,558.1004895605179,35116.81872876076,False
2009-02-19 04:11:00.025100,170.29450643336136,178.48288558558838,209.3812596999737,558.1586517189235,35064.61908881962,False
2009-02-19 04:12:00.025100,170.42128553352714,178.93768865406452,212.39839256864906,561.7573667562408,35018.36836305551,False
2009-02-19 04:13:00.025100,171.5286926274046,181.26148885216887,216.19828887900178,568.9884703585752,34980.3583046559,False
2009-02-19 04:14:00.025100,171.08481091278597,183.271557554341,217.34525921949822,571.7016276866252,34947.112682103245,False
2009-02-19 04:15:00.025100,172.06166633260958,183.1699184808993,217.87980937936203,573.1113941928709,34917.74784220161,False
2009-02-19 04:16:00.025100,172.36353504907638,181.06520228230426,217.07790789227997,570.5066452236606,34884.74396078429,False
2009-02-19 04:17:00.025100,172.8122603974889,179.26687909659591,216.38733315596775,568.4664726500525,34849.42156463398,False
2009-02-19 04:18:00.025100,172.80551884508665,179.6063351550468,216.2896511545595,568.7015051546929,34813.36481391045,False
2009-02-19 04:19:00.025100,173.00415517110548,179.8277716657287,216.70658389019476,569.538510727029,34778.70869004891,False
2009-02-19 04:20:00.025100,173.18968874577268,180.50695191811016,215.8661181824143,569.5627588462971,34743.870865874494,False
2009-02-19 04:21:00.025100,173.69910370299837,180.83482457700987,216.06155761145305,570.5954858914613,34710.56101405631,False
2009-02-19 04:22:00.025100,173.64204303699674,180.8097341241196,215.13732898445738,569.5891061455736,34681.34796013749,False
2009-02-19 04:23:00.025100,173.72841605145243,180.45502210863486,214.09797378987597,568.2814119499633,34653.20804546258,False
2009-02-19 04:24:00.025100,174.8604802589779,180.58635710827198,214.30623883198146,569.7530761992314,34626.14238280798,False
2009-02-19 04:25:00.025100,174.89385019870613,181.57291028859873,214.78844699374508,571.25520748105,34604.94769765184,False
2009-02-19 04:26:00.025100,176.79151183424003,181.9443460560619,214.939119761454,573.674977651756,34589.45735044055,False
2009-02-19 04:27:00.025100,178.82215005985827,182.8823242643694,215.72063715493897,577.4251114791666,34577.93102939952,False
2009-02-19 04:28:00.025100,178.97429688481955,182.48755777752402,215.94607982547075,577.4079344878144,34564.535911818864,False
2009-02-19 04:29:00.025100,179.5796182281488,183.0192886558875,217.7356348734485,580.3345417574848,34553.342778513295,False
2009-02-19 04:30:00.025100,179.59995850997493,183.9204903822173,218.51880629151162,582.0392551837039,34543.59224298271,False
2009-02-19 04:31:00.025100,179.53002979109937,184.39587015819254,217.2452724577764,581.1711724070683,34531.6524471859,False
2009-02-19 04:32:00.025100,179.64593026386748,184.03202955301373,216.4370831898889,580.1150430067701,34517.27186866429,False
2009-02-19 04:33:00.025100,180.04343878280505,183.95116126171047,217.26400233370506,581.2586023782206,34502.73630528444,False
2009-02-19 04:34:00.025100,180.52592075252284,184.13760376632578,218.08738386493798,582.7509083837865,34489.34553926074,False
2009-02-19 04:35:00.025100,180.9329812837433,183.97020058998547,218.96957986336582,583.8727617370946,34476.858078482335,False
2009-02-19 04:36:00.025100,181.98094207602156,184.2001827052601,219.86908667098697,586.0502114522686,34466.467735438724,False
2009-02-19 04:37:00.025100,182.02695562515655,184.77466239562878,219.69046076450803,586.4920787852934,34454.52979031683,False
2009-02-19 04:38:00.025100,182.60734400381858,185.50157901399203,220.66072141626046,588.7696444340711,34445.308682452,False
2009-02-19 04:39:00.025100,183.1262949148602,185.88186157552713,222.32161092288916,591.3297674132765,34441.73125338047,False
2009-02-19 04:40:00.025100,183.44072461815406,185.82262844231872,223.08119722453375,592.3445502850066,34442.1436076182,False
2009-02-19 04:41:00.025100,184.51260023866166,187.52034529025278,223.5344891892043,595.5674347181186,34446.19349363,False
2009-02-19 04:42:00.025100,185.87160428319274,188.28374208782287,224.13902911926036,598.294375490276,34454.99353647643,False
2009-02-19 04:43:00.025100,186.4832734717797,188.87823115611374,224.2011649461676,599.562669574061,34467.73221624808,False
2009-02-19 04:44:00.025100,186.93847346249322,188.76609078002068,224.53995957280637,600.2445238153202,34486.556699405766,False
2009-02-19 04:45:00.025100,187.29183672087356,188.53104450289987,224.63319097132438,600.4560721950978,34509.4822095678,False
2009-02-19 04:46:00.025100,188.06807441751573,188.82580562648585,224.37484580263202,601.2687258466335,34534.50148138754,False
